id_municipio,rede,diretoria,id_escola,id_escola_sp,nivel_socio_economico
3550308,estadual,LESTE 2,35037023,37023,5.28
3550308,estadual,LESTE 2,35037035,37035,4.23
3550308,estadual,LESTE 3,35037047,37047,4.31
3550308,estadual,LESTE 3,35037059,37059,4.98
3550308,estadual,LESTE 3,35037060,37060,6.38
3550308,estadual,LESTE 2,35037072,37072,5.4
3550308,estadual,LESTE 3,35037084,37084,4.44
3550308,estadual,LESTE 2,35037096,37096,5.4
3550308,estadual,NORTE 1,35037102,37102,4.49
3515004,estadual,TABOAO DA SERRA,35037114,37114,4.48
3522208,estadual,ITAPECERICA DA SERRA,35037138,37138,4.48
3509502,estadual,CAMPINAS LESTE,35037148,37148,1.17
3543402,estadual,RIBEIRAO PRETO,35037151,37151,4.89
3518404,estadual,GUARATINGUETA,35037175,37175,5.73
3538006,estadual,PINDAMONHANGABA,35037205,37205,4.85
3518701,estadual,SANTOS,35037217,37217,5.53
3550704,estadual,CARAGUATATUBA,35037230,37230,5.29
3541000,estadual,SAO VICENTE,35037242,37242,5.1
3522109,estadual,SAO VICENTE,35037254,37254,5.24
3547809,estadual,SANTO ANDRE,35037266,37266,4.27
3544103,estadual,MAUA,35037278,37278,5.48
3513801,estadual,DIADEMA,35037285,37285,4.41
3529401,estadual,MAUA,35037291,37291,5.43
3529401,estadual,MAUA,35037308,37308,5.29
3529401,estadual,MAUA,35037312,37312,4.74
3529401,estadual,MAUA,35037321,37321,5.12
3550308,estadual,LESTE 5,35037333,37333,4.37
3550308,estadual,LESTE 1,35037345,37345,3.61
3550308,estadual,LESTE 2,35037357,37357,5.97
3550308,estadual,LESTE 5,35037369,37369,4.82
3550308,estadual,LESTE 5,35037370,37370,2.91
3550308,estadual,NORTE 2,35037382,37382,4.76
3550308,estadual,SUL 3,35037394,37394,3.05
3550308,estadual,SUL 2,35037400,37400,4.61
3550308,estadual,SUL 3,35037412,37412,5.68
3550308,estadual,CENTRO OESTE,35037424,37424,3.38
3550308,estadual,CENTRO OESTE,35037436,37436,3.82
3550308,estadual,SUL 3,35037448,37448,1.86
3550308,estadual,SUL 1,35037459,37459,3.2
3550308,estadual,SUL 1,35037461,37461,5.56
3550308,estadual,SUL 2,35037473,37473,5.85
3518800,estadual,GUARULHOS NORTE,35037497,37497,4.22
3518800,estadual,GUARULHOS NORTE,35037503,37503,5.4
3518800,estadual,GUARULHOS NORTE,35037515,37515,3.74
3515004,estadual,TABOAO DA SERRA,35037540,37540,4.92
3515004,estadual,TABOAO DA SERRA,35037552,37552,5.17
3545209,estadual,ITU,35037564,37564,5.07
3551009,estadual,SAO VICENTE,35037576,37576,4.02
3550308,estadual,SUL 3,35037588,37588,5.47
3550308,estadual,CENTRO OESTE,35037597,37597,1.81
3550308,estadual,SUL 1,35037606,37606,6.24
3550308,estadual,CENTRO SUL,35037618,37618,5.08
3550308,estadual,SUL 2,35037624,37624,5.12
3518800,estadual,GUARULHOS SUL,35037631,37631,3.76
3550308,estadual,NORTE 1,35037643,37643,2.12
3550308,estadual,NORTE 1,35037655,37655,4.75
3550308,estadual,NORTE 1,35037667,37667,3.57
3550308,estadual,NORTE 1,35037679,37679,3.94
3550308,estadual,NORTE 1,35037680,37680,6.3
3550308,estadual,NORTE 1,35037692,37692,3.51
3550308,estadual,NORTE 1,35037709,37709,5.16
3550308,estadual,NORTE 1,35037710,37710,2.53
3550308,estadual,NORTE 1,35037722,37722,3.47
3550308,estadual,NORTE 2,35037734,37734,3.15
3550308,estadual,CENTRO,35037746,37746,3.12
3550308,estadual,CENTRO,35037758,37758,1.93
3550308,estadual,NORTE 2,35037761,37761,4.72
3550308,estadual,NORTE 2,35037771,37771,2.9
3550308,estadual,NORTE 2,35037783,37783,4.67
3550308,estadual,NORTE 2,35037795,37795,2.31
3550308,estadual,LESTE 5,35037801,37801,4.31
3550308,estadual,LESTE 4,35037813,37813,4.48
3549904,estadual,SAO JOSE DOS CAMPOS,35037837,37837,5.11
3549904,estadual,SAO JOSE DOS CAMPOS,35037849,37849,5.36
3550001,estadual,TAUBATE,35037874,37874,5.49
3554102,estadual,TAUBATE,35037898,37898,5.19
3554805,estadual,PINDAMONHANGABA,35037916,37916,4.08
3501608,estadual,AMERICANA,35037928,37928,5.73
3545803,estadual,AMERICANA,35037936,37936,3.07
3552403,estadual,SUMARE,35037941,37941,5.6
3509502,estadual,CAMPINAS LESTE,35037965,37965,5.39
3538709,estadual,PIRACICABA,35037977,37977,5.57
3538709,estadual,PIRACICABA,35037989,37989,3.06
3506003,estadual,BAURU,35038003,38003,6.17
3536703,estadual,JAU,35038027,38027,4.18
3526803,estadual,BAURU,35038064,38064,4.31
3515194,estadual,OURINHOS,35038076,38076,5.32
3550308,estadual,NORTE 1,35038097,38097,3.36
3550308,estadual,LESTE 5,35038106,38106,3.44
3550308,estadual,LESTE 2,35038118,38118,5.76
3550308,estadual,CENTRO,35038124,38124,3.21
3550308,estadual,CENTRO OESTE,35038131,38131,4.82
3550308,estadual,CENTRO SUL,35038143,38143,3.4
3550308,estadual,CENTRO SUL,35038155,38155,2.68
3550308,estadual,CENTRO SUL,35038167,38167,1.9
3550308,estadual,CENTRO SUL,35038179,38179,4.65
3550308,estadual,SUL 1,35038180,38180,5.69
3550308,estadual,SUL 1,35038209,38209,3.3
3550308,estadual,SUL 1,35038210,38210,3.69
3550308,estadual,SUL 2,35038222,38222,5.54
3550308,estadual,SUL 1,35038234,38234,5.12
3550308,estadual,SUL 2,35038246,38246,4.44
3550308,estadual,SUL 1,35038258,38258,4.71
3550308,estadual,SUL 3,35038261,38261,5.86
3550308,estadual,SUL 3,35038271,38271,4.68
3550308,estadual,SUL 3,35038283,38283,6.54
3550308,estadual,SUL 2,35038295,38295,3.56
3550308,estadual,SUL 3,35038301,38301,4.7
3550308,estadual,SUL 3,35038313,38313,4.52
3509007,estadual,CAIEIRAS,35038325,38325,5.22
3509205,estadual,CAIEIRAS,35038337,38337,4.9
3516309,estadual,CAIEIRAS,35038349,38349,4.83
3518800,estadual,GUARULHOS SUL,35038362,38362,5.25
3518800,estadual,GUARULHOS SUL,35038374,38374,6.11
3546801,estadual,JACAREI,35038386,38386,5.84
3518305,estadual,JACAREI,35038398,38398,2.91
3523107,estadual,ITAQUAQUECETUBA,35038428,38428,5.73
3529401,estadual,MAUA,35038453,38453,2.2
3529401,estadual,MAUA,35038465,38465,2.93
3543303,estadual,MAUA,35038477,38477,5.22
3547809,estadual,SANTO ANDRE,35038489,38489,4.34
3547809,estadual,SANTO ANDRE,35038490,38490,6.06
3548708,estadual,SAO BERNARDO DO CAMPO,35038519,38519,3.6
3510609,estadual,CARAPICUIBA,35038532,38532,3.83
3510609,estadual,CARAPICUIBA,35038544,38544,5.39
3510609,estadual,CARAPICUIBA,35038556,38556,5.77
3510609,estadual,CARAPICUIBA,35038568,38568,5.07
3515004,estadual,TABOAO DA SERRA,35038581,38581,4.66
3515004,estadual,TABOAO DA SERRA,35038600,38600,5.99
3534401,estadual,OSASCO,35038647,38647,4.13
3534401,estadual,OSASCO,35038684,38684,5.44
3534401,estadual,OSASCO,35038702,38702,5.56
3534401,estadual,OSASCO,35038726,38726,5.12
3534401,estadual,OSASCO,35038738,38738,5.49
3555406,estadual,CARAGUATATUBA,35038751,38751,5.19
3555406,estadual,CARAGUATATUBA,35038763,38763,5.76
3518701,estadual,SANTOS,35038775,38775,3.46
3548500,estadual,SANTOS,35038805,38805,4.43
3537602,estadual,SAO VICENTE,35038830,38830,4.18
3551009,estadual,SAO VICENTE,35038842,38842,4.6
3502705,estadual,APIAI,35038866,38866,7.64
3502705,estadual,APIAI,35038878,38878,8.3
3543006,estadual,APIAI,35038885,38885,8.25
3504503,estadual,AVARE,35038908,38908,4.59
3550209,estadual,ITAPETININGA,35038921,38921,6.5
3523909,estadual,ITU,35038945,38945,4.72
3552205,estadual,SOROCABA,35038957,38957,4.37
3530706,estadual,MOGI MIRIM,35038970,38970,5.75
3503208,estadual,ARARAQUARA,35038982,38982,4.79
3516200,estadual,FRANCA,35039007,39007,4.15
3548906,estadual,SAO CARLOS,35039019,39019,4.73
3549805,estadual,SAO JOSE DO RIO PRETO,35039020,39020,5.41
3520301,estadual,MIRACATU,35039056,39056,6.05
3550308,estadual,LESTE 4,35039093,39093,4.04
3550308,estadual,LESTE 5,35039100,39100,3.34
3550308,estadual,LESTE 5,35039111,39111,2.69
3550308,estadual,LESTE 2,35039123,39123,3.95
3550308,estadual,LESTE 2,35039135,39135,5.96
3550308,estadual,CENTRO SUL,35039147,39147,4.44
3550308,estadual,SUL 3,35039159,39159,4.89
3550308,estadual,SUL 3,35039172,39172,5.49
3518800,estadual,GUARULHOS NORTE,35039184,39184,5.18
3534401,estadual,OSASCO,35039196,39196,4.77
3530706,estadual,MOGI MIRIM,35039202,39202,3.89
3550308,estadual,LESTE 5,35039214,39214,6.04
3550308,estadual,NORTE 2,35039226,39226,3.74
3550308,estadual,LESTE 1,35039238,39238,5.05
3550308,estadual,LESTE 4,35039248,39248,4
3550308,estadual,LESTE 3,35039251,39251,5.7
3550308,estadual,LESTE 4,35039263,39263,4.82
3550308,estadual,SUL 1,35039275,39275,5.95
3550308,estadual,SUL 1,35039287,39287,4.24
3550308,estadual,SUL 1,35039299,39299,2.54
3550308,estadual,SUL 1,35039305,39305,4.92
3550308,estadual,SUL 1,35039317,39317,4.43
3513801,estadual,DIADEMA,35039329,39329,4.07
3545803,estadual,AMERICANA,35039330,39330,3.21
3550308,estadual,NORTE 1,35039342,39342,6.56
3550308,estadual,LESTE 4,35039354,39354,4.4
3550308,estadual,LESTE 1,35039366,39366,3.72
3550308,estadual,CENTRO SUL,35039378,39378,4.6
3550308,estadual,SUL 3,35039385,39385,6.28
3550308,estadual,SUL 3,35039391,39391,6.91
3550308,estadual,SUL 2,35039408,39408,5.63
3528502,estadual,CAIEIRAS,35039445,39445,4.76
3503901,estadual,JACAREI,35039457,39457,5.61
3518800,estadual,GUARULHOS NORTE,35039469,39469,7.05
3513801,estadual,DIADEMA,35039500,39500,5.73
3513801,estadual,DIADEMA,35039512,39512,4.01
3513801,estadual,DIADEMA,35039524,39524,4.95
3547809,estadual,SANTO ANDRE,35039536,39536,6.05
3548708,estadual,SAO BERNARDO DO CAMPO,35039548,39548,3.2
3510500,estadual,CARAGUATATUBA,35039559,39559,5.75
3524402,estadual,JACAREI,35039597,39597,4.2
3524402,estadual,JACAREI,35039639,39639,5.96
3549904,estadual,SAO JOSE DOS CAMPOS,35039640,39640,3.66
3524402,estadual,JACAREI,35039652,39652,7.6
3554102,estadual,TAUBATE,35039664,39664,4.45
3508504,estadual,TAUBATE,35039676,39676,6.04
3550100,estadual,BOTUCATU,35039688,39688,5.84
3541059,estadual,BOTUCATU,35039697,39697,5.6
3521705,estadual,ITARARE,35039718,39718,8.58
3553856,estadual,ITAPEVA,35039731,39731,5.69
3508405,estadual,ITU,35039743,39743,5.2
3545209,estadual,ITU,35039755,39755,4.01
3552205,estadual,SOROCABA,35039779,39779,5.24
3552205,estadual,SOROCABA,35039780,39780,6.06
3557006,estadual,VOTORANTIM,35039809,39809,3.87
3533403,estadual,AMERICANA,35039810,39810,3.18
3545803,estadual,AMERICANA,35039822,39822,4.92
3552403,estadual,SUMARE,35039834,39834,4.33
3501608,estadual,AMERICANA,35039846,39846,3.29
3519071,estadual,SUMARE,35039858,39858,4.23
3519071,estadual,SUMARE,35039861,39861,4.21
3509502,estadual,CAMPINAS OESTE,35039895,39895,4.73
3509502,estadual,CAMPINAS OESTE,35039901,39901,4.44
3536505,estadual,SUMARE,35039913,39913,4.11
3525904,estadual,JUNDIAI,35039962,39962,3.91
3525904,estadual,JUNDIAI,35039974,39974,2.93
3518602,estadual,JABOTICABAL,35040034,40034,6.6
3539202,estadual,PRESIDENTE PRUDENTE,35040162,40162,6.76
3528809,estadual,ASSIS,35040186,40186,5.62
3529906,estadual,MIRACATU,35040265,40265,7.56
3526100,estadual,MIRACATU,35040289,40289,7.1
3550308,estadual,NORTE 2,35040319,40319,5.18
3550308,estadual,LESTE 1,35040320,40320,5.46
3550308,estadual,LESTE 2,35040332,40332,4.82
3522802,estadual,ITARARE,35040356,40356,7.72
3504107,estadual,BRAGANCA PAULISTA,35040368,40368,6.05
3556206,estadual,CAMPINAS OESTE,35040400,40400,3.39
3509502,estadual,CAMPINAS LESTE,35040423,40423,5.35
3538709,estadual,PIRACICABA,35040435,40435,5.11
3538709,estadual,PIRACICABA,35040459,40459,2.23
3550308,estadual,NORTE 1,35040460,40460,4.29
3550308,estadual,LESTE 3,35040472,40472,5.13
3530607,estadual,MOGI DAS CRUZES,35040496,40496,6.75
3523107,estadual,ITAQUAQUECETUBA,35040502,40502,6.12
3552502,estadual,SUZANO,35040514,40514,3.75
3505708,estadual,ITAPEVI,35040548,40548,4.29
3505708,estadual,ITAPEVI,35040551,40551,5.18
3510609,estadual,CARAPICUIBA,35040587,40587,5.57
3510609,estadual,CARAPICUIBA,35040599,40599,5.64
3510609,estadual,CARAPICUIBA,35040605,40605,4.6
3510609,estadual,CARAPICUIBA,35040617,40617,4.53
3510609,estadual,CARAPICUIBA,35040629,40629,6.1
3515004,estadual,TABOAO DA SERRA,35040654,40654,5.66
3515004,estadual,TABOAO DA SERRA,35040666,40666,5.12
3515004,estadual,TABOAO DA SERRA,35040678,40678,5.65
3515004,estadual,TABOAO DA SERRA,35040685,40685,4.82
3515004,estadual,TABOAO DA SERRA,35040691,40691,5
3515103,estadual,ITAPECERICA DA SERRA,35040708,40708,4.34
3522208,estadual,ITAPECERICA DA SERRA,35040721,40721,5.72
3522208,estadual,ITAPECERICA DA SERRA,35040733,40733,3.59
3522208,estadual,ITAPECERICA DA SERRA,35040745,40745,5.62
3522208,estadual,ITAPECERICA DA SERRA,35040757,40757,4.88
3552809,estadual,TABOAO DA SERRA,35040769,40769,1.82
3534401,estadual,OSASCO,35040770,40770,4.56
3534401,estadual,OSASCO,35040800,40800,5.32
3518701,estadual,SANTOS,35040824,40824,5.9
3538006,estadual,PINDAMONHANGABA,35040836,40836,4.42
3522653,estadual,APIAI,35040848,40848,7.83
3509502,estadual,CAMPINAS OESTE,35040859,40859,4.66
3509502,estadual,CAMPINAS LESTE,35040861,40861,4.78
3509502,estadual,CAMPINAS OESTE,35040873,40873,5.02
3525904,estadual,JUNDIAI,35040885,40885,3.39
3506003,estadual,BAURU,35040939,40939,5.73
3550308,estadual,LESTE 1,35040964,40964,5.03
3550308,estadual,LESTE 1,35040976,40976,3.63
3550308,estadual,LESTE 1,35040988,40988,4.31
3550308,estadual,SUL 1,35040997,40997,3.87
3550308,estadual,SUL 2,35041002,41002,5.28
3550308,estadual,SUL 1,35041014,41014,4.58
3550308,estadual,SUL 2,35041026,41026,4.74
3550308,estadual,SUL 2,35041038,41038,4.02
3550308,estadual,SUL 1,35041048,41048,3.69
3550308,estadual,SUL 2,35041051,41051,4.19
3550308,estadual,SUL 2,35041063,41063,3.89
3528502,estadual,CAIEIRAS,35041075,41075,4.63
3518800,estadual,GUARULHOS NORTE,35041099,41099,3.67
3530607,estadual,MOGI DAS CRUZES,35041105,41105,4.7
3530607,estadual,MOGI DAS CRUZES,35041117,41117,5.93
3530607,estadual,MOGI DAS CRUZES,35041129,41129,3.19
3530607,estadual,MOGI DAS CRUZES,35041130,41130,5.56
3530607,estadual,MOGI DAS CRUZES,35041142,41142,5.46
3539806,estadual,ITAQUAQUECETUBA,35041154,41154,5.14
3515707,estadual,SUZANO,35041166,41166,5.68
3513801,estadual,DIADEMA,35041178,41178,4.36
3513801,estadual,DIADEMA,35041185,41185,4.32
3513801,estadual,DIADEMA,35041191,41191,4.15
3529401,estadual,MAUA,35041221,41221,5.56
3543303,estadual,MAUA,35041233,41233,3.64
3543303,estadual,MAUA,35041245,41245,4.29
3548708,estadual,SAO BERNARDO DO CAMPO,35041257,41257,4.91
3548708,estadual,SAO BERNARDO DO CAMPO,35041269,41269,5.01
3548708,estadual,SAO BERNARDO DO CAMPO,35041270,41270,2.83
3548708,estadual,SAO BERNARDO DO CAMPO,35041282,41282,5.13
3548708,estadual,SAO BERNARDO DO CAMPO,35041294,41294,5.42
3548708,estadual,SAO BERNARDO DO CAMPO,35041300,41300,5.68
3510609,estadual,CARAPICUIBA,35041324,41324,5.61
3510609,estadual,CARAPICUIBA,35041336,41336,5.64
3510609,estadual,CARAPICUIBA,35041348,41348,4.66
3525003,estadual,ITAPEVI,35041373,41373,5.12
3525003,estadual,ITAPEVI,35041385,41385,4.72
3502705,estadual,APIAI,35041439,41439,9.13
3505351,estadual,APIAI,35041440,41440,8.77
3522158,estadual,APIAI,35041452,41452,9.61
3522604,estadual,MOGI MIRIM,35041488,41488,5.37
3530508,estadual,SAO JOAO DA BOA VISTA,35041497,41497,6.55
3515186,estadual,SAO JOAO DA BOA VISTA,35041506,41506,6.34
3543402,estadual,RIBEIRAO PRETO,35041531,41531,4.78
3542602,estadual,REGISTRO,35041592,41592,7.71
3550308,estadual,SUL 3,35041609,41609,4.95
3518701,estadual,SANTOS,35041610,41610,6.04
3551009,estadual,SAO VICENTE,35041634,41634,4.44
3552205,estadual,SOROCABA,35041646,41646,4.62
3552205,estadual,SOROCABA,35041658,41658,3.45
3543907,estadual,LIMEIRA,35041661,41661,5.68
3550308,estadual,LESTE 4,35041671,41671,4.84
3550308,estadual,NORTE 1,35041683,41683,5.79
3550308,estadual,LESTE 5,35041695,41695,4.35
3550308,estadual,LESTE 4,35041701,41701,3.84
3550308,estadual,LESTE 4,35041713,41713,4.69
3550308,estadual,LESTE 4,35041725,41725,4.54
3550308,estadual,SUL 1,35041737,41737,4.56
3550308,estadual,SUL 2,35041749,41749,3.39
3550308,estadual,SUL 1,35041750,41750,4.59
3550308,estadual,SUL 3,35041762,41762,4.58
3550308,estadual,SUL 3,35041774,41774,4.71
3550308,estadual,SUL 2,35041786,41786,5.98
3550308,estadual,SUL 3,35041798,41798,5.29
3550308,estadual,SUL 3,35041804,41804,4.32
3509007,estadual,CAIEIRAS,35041836,41836,5.24
3516309,estadual,CAIEIRAS,35041853,41853,5.24
3518800,estadual,GUARULHOS NORTE,35041889,41889,5.42
3518800,estadual,GUARULHOS NORTE,35041890,41890,3.77
3503901,estadual,JACAREI,35041907,41907,3.17
3518800,estadual,GUARULHOS SUL,35041919,41919,4.48
3518800,estadual,GUARULHOS SUL,35041920,41920,5.24
3518800,estadual,GUARULHOS NORTE,35041932,41932,4.45
3530607,estadual,MOGI DAS CRUZES,35041944,41944,4.27
3552502,estadual,SUZANO,35041956,41956,3.18
3529401,estadual,MAUA,35041968,41968,6.27
3529401,estadual,MAUA,35041973,41973,3.09
3544103,estadual,MAUA,35041981,41981,5.58
3544103,estadual,MAUA,35041993,41993,5.08
3547809,estadual,SANTO ANDRE,35042006,42006,1.74
3548708,estadual,SAO BERNARDO DO CAMPO,35042031,42031,2.13
3548708,estadual,SAO BERNARDO DO CAMPO,35042043,42043,5.72
3548708,estadual,SAO BERNARDO DO CAMPO,35042055,42055,5.05
3552809,estadual,TABOAO DA SERRA,35042067,42067,4.16
3520400,estadual,CARAGUATATUBA,35042092,42092,4.26
3518701,estadual,SANTOS,35042110,42110,3.91
3518701,estadual,SANTOS,35042122,42122,5.48
3518701,estadual,SANTOS,35042134,42134,5.75
3518701,estadual,SANTOS,35042146,42146,6.27
3537602,estadual,SAO VICENTE,35042161,42161,3.89
3541000,estadual,SAO VICENTE,35042171,42171,4.75
3541000,estadual,SAO VICENTE,35042195,42195,3.19
3538006,estadual,PINDAMONHANGABA,35042250,42250,4.41
3538006,estadual,PINDAMONHANGABA,35042274,42274,3.37
3524402,estadual,JACAREI,35042286,42286,4.96
3535606,estadual,TAUBATE,35042298,42298,6.38
3549904,estadual,SAO JOSE DOS CAMPOS,35042304,42304,4.21
3549904,estadual,SAO JOSE DOS CAMPOS,35042316,42316,2.76
3549904,estadual,SAO JOSE DOS CAMPOS,35042328,42328,2.49
3549904,estadual,SAO JOSE DOS CAMPOS,35042336,42336,4.36
3508504,estadual,TAUBATE,35042341,42341,2.87
3523909,estadual,ITU,35042389,42389,1.65
3552205,estadual,SOROCABA,35042419,42419,5.75
3552205,estadual,SOROCABA,35042420,42420,3.33
3552205,estadual,SOROCABA,35042444,42444,3.62
3557006,estadual,VOTORANTIM,35042468,42468,3.85
3501608,estadual,AMERICANA,35042473,42473,3.16
3501608,estadual,AMERICANA,35042481,42481,4.45
3552403,estadual,SUMARE,35042500,42500,4.18
3552403,estadual,SUMARE,35042523,42523,4.99
3552403,estadual,SUMARE,35042547,42547,5.09
3552403,estadual,SUMARE,35042559,42559,1.97
3552403,estadual,SUMARE,35042560,42560,5.07
3552403,estadual,SUMARE,35042572,42572,4.83
3504107,estadual,BRAGANCA PAULISTA,35042584,42584,3.29
3538600,estadual,BRAGANCA PAULISTA,35042602,42602,4.41
3509502,estadual,CAMPINAS LESTE,35042614,42614,3.73
3509502,estadual,CAMPINAS LESTE,35042626,42626,2.55
3509502,estadual,CAMPINAS OESTE,35042638,42638,1.85
3509502,estadual,CAMPINAS LESTE,35042648,42648,1.45
3509502,estadual,CAMPINAS LESTE,35042651,42651,3.5
3525904,estadual,JUNDIAI,35042705,42705,7.29
3526704,estadual,PIRASSUNUNGA,35042730,42730,4.67
3549102,estadual,SAO JOAO DA BOA VISTA,35042742,42742,5.23
3549102,estadual,SAO JOAO DA BOA VISTA,35042754,42754,5.41
3501707,estadual,ARARAQUARA,35042778,42778,5.52
3516200,estadual,FRANCA,35042808,42808,4.79
3543402,estadual,RIBEIRAO PRETO,35042870,42870,4.45
3543402,estadual,RIBEIRAO PRETO,35042882,42882,6.21
3548906,estadual,SAO CARLOS,35042894,42894,2.25
3522703,estadual,TAQUARITINGA,35042900,42900,4.96
3506003,estadual,BAURU,35042936,42936,4.38
3505302,estadual,JAU,35042959,42959,4.32
3515509,estadual,FERNANDOPOLIS,35043023,43023,3.96
3549805,estadual,SAO JOSE DO RIO PRETO,35043047,43047,3.47
3549805,estadual,SAO JOSE DO RIO PRETO,35043059,43059,3.75
3549805,estadual,SAO JOSE DO RIO PRETO,35043060,43060,5.19
3506508,estadual,BIRIGUI,35043102,43102,2.36
3537305,estadual,PENAPOLIS,35043114,43114,4.14
3501301,estadual,PRESIDENTE PRUDENTE,35043138,43138,6.2
3541406,estadual,PRESIDENTE PRUDENTE,35043148,43148,5.82
3541406,estadual,PRESIDENTE PRUDENTE,35043151,43151,4.82
3510005,estadual,ASSIS,35043205,43205,7.29
3535507,estadual,ASSIS,35043230,43230,4.88
3529005,estadual,MARILIA,35043242,43242,3.99
3529005,estadual,MARILIA,35043254,43254,4.79
3534104,estadual,MARILIA,35043266,43266,5.43
3509908,estadual,REGISTRO,35043278,43278,6.8
3542602,estadual,REGISTRO,35043291,43291,7.45
3550308,estadual,CENTRO OESTE,35043308,43308,5.67
3518800,estadual,GUARULHOS NORTE,35043312,43312,6.17
3513801,estadual,DIADEMA,35043321,43321,4.47
3539103,estadual,ITAPEVI,35043333,43333,4.28
3518701,estadual,SANTOS,35043345,43345,5.58
3522109,estadual,SAO VICENTE,35043357,43357,5.68
3517604,estadual,APIAI,35043369,43369,8.49
3522307,estadual,ITAPETININGA,35043394,43394,6.51
3522406,estadual,ITAPEVA,35043412,43412,8.42
3552205,estadual,SOROCABA,35043497,43497,4.77
3551603,estadual,MOGI MIRIM,35043515,43515,6.72
3525904,estadual,JUNDIAI,35043539,43539,1.92
3503208,estadual,ARARAQUARA,35043540,43540,4.97
3506102,estadual,JABOTICABAL,35043552,43552,4.96
3549409,estadual,SAO JOAQUIM DA BARRA,35043576,43576,5.53
3549409,estadual,SAO JOAQUIM DA BARRA,35043588,43588,6.41
3506003,estadual,BAURU,35043597,43597,3.73
3544251,estadual,MIRANTE DO PARANAPANEMA,35043631,43631,4.78
3529005,estadual,MARILIA,35043655,43655,4.41
3529005,estadual,MARILIA,35043679,43679,1.51
3550308,estadual,LESTE 4,35043722,43722,3.39
3550308,estadual,LESTE 2,35043734,43734,5.26
3550308,estadual,LESTE 3,35043746,43746,3.38
3550308,estadual,CENTRO OESTE,35043761,43761,6.49
3550308,estadual,SUL 1,35043771,43771,5.15
3530607,estadual,MOGI DAS CRUZES,35043795,43795,5.85
3523107,estadual,ITAQUAQUECETUBA,35043825,43825,6.91
3529401,estadual,MAUA,35043849,43849,6.49
3513009,estadual,CARAPICUIBA,35043850,43850,4.01
3513009,estadual,CARAPICUIBA,35043862,43862,5.67
3522505,estadual,ITAPEVI,35043886,43886,5.02
3554102,estadual,TAUBATE,35043916,43916,2.82
3550308,estadual,LESTE 4,35043928,43928,4.74
3550308,estadual,SUL 3,35043936,43936,4.77
3550308,estadual,SUL 3,35043941,43941,4.96
3550308,estadual,SUL 2,35043953,43953,5.39
3522307,estadual,ITAPETININGA,35043965,43965,6.66
3506607,estadual,MOGI DAS CRUZES,35043977,43977,5.45
3539806,estadual,ITAQUAQUECETUBA,35043989,43989,4.68
3523107,estadual,ITAQUAQUECETUBA,35043990,43990,6.18
3550308,estadual,SUL 1,35044027,44027,3.86
3528007,estadual,JAU,35044040,44040,4.91
3506003,estadual,BAURU,35044064,44064,4.29
3541109,estadual,BAURU,35044076,44076,5.44
3522901,estadual,JAU,35044097,44097,4.8
3525300,estadual,JAU,35044106,44106,4.82
3557105,estadual,VOTUPORANGA,35044167,44167,5.02
3549805,estadual,SAO JOSE DO RIO PRETO,35044180,44180,4.37
3550308,estadual,NORTE 1,35044261,44261,5.79
3550308,estadual,LESTE 5,35044271,44271,3.33
3550308,estadual,LESTE 4,35044283,44283,3.61
3550308,estadual,LESTE 4,35044295,44295,1.99
3550308,estadual,LESTE 2,35044301,44301,4.62
3550308,estadual,LESTE 2,35044313,44313,4.46
3550308,estadual,LESTE 3,35044325,44325,3.53
3550308,estadual,LESTE 3,35044337,44337,3.84
3550308,estadual,LESTE 2,35044349,44349,5.14
3550308,estadual,CENTRO OESTE,35044350,44350,4.52
3550308,estadual,SUL 1,35044362,44362,6.1
3550308,estadual,SUL 1,35044374,44374,5.9
3550308,estadual,SUL 2,35044386,44386,4.9
3550308,estadual,SUL 2,35044398,44398,4.78
3550308,estadual,SUL 3,35044404,44404,4.84
3550308,estadual,SUL 3,35044416,44416,6.72
3550308,estadual,SUL 3,35044428,44428,6.31
3550308,estadual,SUL 3,35044436,44436,4.51
3550308,estadual,SUL 3,35044441,44441,4.44
3550308,estadual,SUL 3,35044453,44453,5
3550308,estadual,SUL 3,35044465,44465,6.64
3507209,estadual,ASSIS,35044490,44490,5.46
3529005,estadual,MARILIA,35044568,44568,5.04
3535309,estadual,ASSIS,35044573,44573,6.08
3506102,estadual,JABOTICABAL,35044600,44600,4.79
3531308,estadual,JABOTICABAL,35044623,44623,4.81
3551702,estadual,SERTAOZINHO,35044635,44635,4.27
3543402,estadual,RIBEIRAO PRETO,35044647,44647,5.7
3543402,estadual,RIBEIRAO PRETO,35044659,44659,4.24
3543402,estadual,RIBEIRAO PRETO,35044660,44660,3.67
3529302,estadual,ARARAQUARA,35044672,44672,6.17
3541406,estadual,PRESIDENTE PRUDENTE,35044684,44684,4.48
3544251,estadual,MIRANTE DO PARANAPANEMA,35044696,44696,3.9
3513009,estadual,CARAPICUIBA,35044748,44748,4.82
3525003,estadual,ITAPEVI,35044817,44817,4.32
3515004,estadual,TABOAO DA SERRA,35044830,44830,4.92
3515004,estadual,TABOAO DA SERRA,35044842,44842,5.77
3522208,estadual,ITAPECERICA DA SERRA,35044854,44854,4.51
3515103,estadual,ITAPECERICA DA SERRA,35044878,44878,6.26
3552809,estadual,TABOAO DA SERRA,35044885,44885,4.38
3526209,estadual,ITAPECERICA DA SERRA,35044891,44891,5.51
